"","X","event.id","timestamp","location.long","location.lat","gps.hdop","gps.maximum.signal.strength","gps.satellite.count","ground.speed","height.above.msl","tlag","batID","BatDay","utm.x","utm.y","batIDday"
"X60F1.173",173,5995292652,2018-04-19 21:20:35,-6.44352,36.99073,6.3,150,3,0,-10,33,"X60F1",2,193520.598588384,4099389.27096909,"X60F1.2"
"X60F1.174",174,5995292653,2018-04-19 21:21:08,-6.44347,36.99075,1.3,151,4,0,-46,28,"X60F1",2,193525.130533772,4099391.3295734,"X60F1.2"
"X60F1.175",175,5995292654,2018-04-19 21:21:36,-6.4434,36.99058,1.3,164,4,0,22,26,"X60F1",2,193530.679632739,4099372.2358435,"X60F1.2"
"X60F1.176",176,5995292655,2018-04-19 21:22:02,-6.44346,36.99059,1.3,264,4,0,4,31,"X60F1",2,193525.377912273,4099373.53913321,"X60F1.2"
"X60F1.177",177,5995292656,2018-04-19 21:22:33,-6.44354,36.99051,1.3,302,4,0,-8,30,"X60F1",2,193517.933899463,4099364.91790444,"X60F1.2"
"X60F1.178",178,5995292657,2018-04-19 21:23:03,-6.44349,36.99042,2.4,330,4,0,12,31,"X60F1",2,193522.023836878,4099354.76774153,"X60F1.2"
"X60F1.179",179,5995292658,2018-04-19 21:23:34,-6.44338,36.99089,1.3,275,4,0,-72,59,"X60F1",2,193533.705930338,4099406.57790085,"X60F1.2"
"X60F1.180",180,5995292659,2018-04-19 21:24:33,-6.44341,36.99056,1.3,268,5,0,26,29,"X60F1",2,193529.708949675,4099370.04830119,"X60F1.2"
"X60F1.181",181,5995292660,2018-04-19 21:25:02,-6.44345,36.99046,2.4,268,4,1.027777786,66,32,"X60F1",2,193525.745846587,4099359.07835709,"X60F1.2"
"X60F1.182",182,5995292661,2018-04-19 21:25:34,-6.44279,36.99173,9,219,3,0,-150,30,"X60F1",2,193589.609242635,4099497.90687204,"X60F1.2"
"X60F1.183",183,5995292662,2018-04-19 21:26:04,-6.44304,36.98971,2.3,297,4,0,288,28,"X60F1",2,193559.235555925,4099274.51527475,"X60F1.2"
"X60F1.184",184,5995292663,2018-04-19 21:26:32,-6.44343,36.99072,2.2,218,4,0,-18,34,"X60F1",2,193528.571245337,4099387.87097422,"X60F1.2"
"X60F1.185",185,5995292664,2018-04-19 21:27:06,-6.44331,36.99107,9.1,235,3,0,-136,30,"X60F1",2,193540.661403585,4099426.33025199,"X60F1.2"
"X60F1.186",186,5995292665,2018-04-19 21:27:36,-6.44337,36.9907,2.3,163,3,1.027777786,-26,28,"X60F1",2,193533.832774321,4099385.45779808,"X60F1.2"
"X60F1.187",187,5995292666,2018-04-19 21:28:04,-6.4438,36.98998,9.2,232,3,0,110,31,"X60F1",2,193492.655707912,4099306.93197605,"X60F1.2"
"X60F1.188",188,5995292667,2018-04-19 21:28:35,-6.44352,36.99054,1.3,185,4,1.027777786,42,32,"X60F1",2,193519.835088159,4099368.18309899,"X60F1.2"
"X60F1.189",189,5995292668,2018-04-19 21:29:07,-6.44344,36.99029,2.2,192,4,0,82,29,"X60F1",2,193525.953053598,4099340.17803001,"X60F1.2"
"X60F1.190",190,5995292669,2018-04-19 21:29:36,-6.4435,36.99058,1.3,209,5,0,4,29,"X60F1",2,193521.776459455,4099372.55818177,"X60F1.2"
"X60F1.191",191,5995292670,2018-04-19 21:30:05,-6.44348,36.99066,2.2,180,4,0,6,29,"X60F1",2,193523.878564053,4099381.37281645,"X60F1.2"
"X60F1.192",192,5995292671,2018-04-19 21:30:34,-6.44354,36.99081,2.3,160,3,0,-38,32,"X60F1",2,193519.139433862,4099398.21454173,"X60F1.2"
"X60F1.193",193,5995292672,2018-04-19 21:31:06,-6.44316,36.98978,5.3,187,4,2.055555572,218,30,"X60F1",2,193548.832881049,4099282.6712516,"X60F1.2"
"X60F1.194",194,5995292673,2018-04-19 21:31:36,-6.44342,36.99038,2.2,192,4,0,58,31,"X60F1",2,193528.095339974,4099350.10255341,"X60F1.2"
"X60F1.195",195,5995292674,2018-04-19 21:32:07,-6.44341,36.99018,1.3,183,5,2.055555572,112,28,"X60F1",2,193528.182007589,4099327.87256353,"X60F1.2"
"X60F1.196",196,5995292675,2018-04-19 21:32:35,-6.44335,36.9905,2.3,154,3,2.055555572,26,32,"X60F1",2,193534.80976214,4099363.19557521,"X60F1.2"
"X60F1.197",197,5995292676,2018-04-19 21:33:07,-6.4433,36.99054,1.3,171,5,0,26,29,"X60F1",2,193539.422079458,4099367.47396334,"X60F1.2"
"X60F1.198",198,5995292677,2018-04-19 21:33:36,-6.44344,36.99047,2.3,177,3,0,30,30,"X60F1",2,193526.676348446,4099360.15601121,"X60F1.2"
"X60F1.199",199,5995292678,2018-04-19 21:34:06,-6.44344,36.99051,2.3,166,4,2.055555572,26,29,"X60F1",2,193526.837081046,4099364.59556263,"X60F1.2"
"X60F1.200",200,5995292679,2018-04-19 21:34:35,-6.44344,36.9907,2.4,193,4,0,40,90,"X60F1",2,193527.60056294,4099385.68343218,"X60F1.2"
"X60F1.201",201,5995292680,2018-04-19 21:36:05,-6.44351,36.9905,1.3,208,5,0,14,29,"X60F1",2,193520.564669981,4099363.71131303,"X60F1.2"
"X60F1.202",202,5995292681,2018-04-19 21:36:34,-6.4435,36.99053,1.3,201,5,0,18,30,"X60F1",2,193521.575539889,4099367.00874235,"X60F1.2"
"X60F1.203",203,5995292682,2018-04-19 21:37:04,-6.44332,36.99094,4.1,145,3,0,76,31,"X60F1",2,193539.248723084,4099411.93394227,"X60F1.2"
"X60F1.204",204,5995292683,2018-04-19 21:37:35,-6.4437,36.99041,2.4,197,4,0,-88,58,"X60F1",2,193503.286946727,4099354.33479149,"X60F1.2"
"X60F1.205",205,5995292684,2018-04-19 21:38:33,-6.44357,36.99046,2.3,193,4,0,40,32,"X60F1",2,193515.0620216,4099359.46516932,"X60F1.2"
"X60F1.206",206,5995292685,2018-04-19 21:39:05,-6.44342,36.99042,1.3,206,5,0,52,30,"X60F1",2,193528.2560713,4099354.54210477,"X60F1.2"
"X60F1.207",207,5995292686,2018-04-19 21:39:35,-6.44359,36.99075,1.3,218,5,0,-34,28,"X60F1",2,193514.446749471,4099391.716389,"X60F1.2"
"X60F1.208",208,5995292687,2018-04-19 21:40:03,-6.44355,36.99067,1.4,187,3,0,-8,31,"X60F1",2,193517.686533796,4099382.70834561,"X60F1.2"
"X60F1.209",209,5995292688,2018-04-19 21:40:34,-6.44353,36.99064,5.4,191,3,0,-4,30,"X60F1",2,193519.346613317,4099379.31421249,"X60F1.2"
"X60F1.210",210,5995292689,2018-04-19 21:41:04,-6.44356,36.9906,2.4,176,4,0,-34,209,"X60F1",2,193516.514924659,4099374.97136506,"X60F1.2"
"X60F1.211",211,5995292690,2018-04-19 21:44:33,-6.44339,36.99065,3,216,4,0,14,34,"X60F1",2,193531.851228823,4099379.97282518,"X60F1.2"
"X60F1.212",212,5995292691,2018-04-19 21:45:07,-6.44356,36.99045,3,154,4,0,-36,30,"X60F1",2,193515.91215584,4099358.32304656,"X60F1.2"
"X60F1.213",213,5995292692,2018-04-19 21:45:37,-6.4427,36.99147,5.3,161,3,0,154,27,"X60F1",2,193596.577412155,4099468.75974232,"X60F1.2"
"X60F1.214",214,5995292693,2018-04-19 21:46:04,-6.44373,36.99017,5.3,177,3,0,-8,32,"X60F1",2,193499.651515955,4099327.79419003,"X60F1.2"
"X60F1.215",215,5995292694,2018-04-19 21:46:36,-6.44351,36.99052,3.4,149,3,1.027777786,-20,28,"X60F1",2,193520.645037958,4099365.93108879,"X60F1.2"
"X60F1.216",216,5995292695,2018-04-19 21:47:04,-6.44433,36.98999,4,206,3,0,-266,61,"X60F1",2,193445.508701806,4099309.75055288,"X60F1.2"
"X60F1.217",217,5995292696,2018-04-19 21:48:05,-6.44351,36.99061,3.1,204,4,0,22,29,"X60F1",2,193521.006694317,4099375.92007979,"X60F1.2"
"X60F1.218",218,5995292697,2018-04-19 21:48:34,-6.44326,36.99086,5.2,204,3,0,8,31,"X60F1",2,193544.269150107,4099402.86144484,"X60F1.2"
"X60F1.219",219,5995292698,2018-04-19 21:49:05,-6.44342,36.99056,3.4,194,3,0,42,31,"X60F1",2,193528.818632121,4099370.08053468,"X60F1.2"
"X60F1.220",220,5995292699,2018-04-19 21:49:36,-6.44328,36.99065,5.1,188,3,0,110,30,"X60F1",2,193541.64471009,4099379.61826471,"X60F1.2"
"X60F1.221",221,5995292700,2018-04-19 21:50:06,-6.44387,36.99041,3.4,148,3,0,-114,29,"X60F1",2,193488.15151683,4099354.88281911,"X60F1.2"
"X60F1.222",222,5995292701,2018-04-19 21:50:35,-6.44342,36.99061,3.4,138,3,0,34,30,"X60F1",2,193529.019547145,4099375.62997399,"X60F1.2"
"X60F1.223",223,5995292702,2018-04-19 21:51:05,-6.44348,36.99054,5.1,177,3,0,32,36,"X60F1",2,193523.396359397,4099368.05416185,"X60F1.2"
"X60F1.224",224,5995292703,2018-04-19 21:51:41,-6.44338,36.99087,3.4,178,3,0,-40,24,"X60F1",2,193533.625564714,4099404.35812508,"X60F1.2"
"X60F1.225",225,5995292704,2018-04-19 21:52:05,-6.44354,36.99036,5,150,3,0,88,32,"X60F1",2,193517.33113542,4099348.2695862,"X60F1.2"
"X60F1.226",226,5995292705,2018-04-19 21:52:37,-6.4438,36.99008,3.2,166,4,0,40,32,"X60F1",2,193493.057577264,4099318.03085524,"X60F1.2"
"X60F1.227",227,5995292706,2018-04-19 21:53:09,-6.4433,36.99062,5,140,3,2.055555572,82,28,"X60F1",2,193539.743532217,4099376.35306592,"X60F1.2"
"X60F1.228",228,5995292707,2018-04-19 21:53:37,-6.44355,36.9905,3.4,135,3,0,-14,53,"X60F1",2,193517.003396838,4099363.84025124,"X60F1.2"
"X60F1.229",229,5995292708,2018-04-19 21:54:30,-6.44334,36.99052,4.4,114,3,0,68,4,"X60F1",2,193535.780444373,4099365.38311805,"X60F1.2"
"X60F1.230",230,5995292709,2018-04-19 21:54:34,-6.44461,36.98916,8.2,134,2,1.027777786,68,31,"X60F1",2,193417.243348265,4099218.53264857,"X60F1.2"
"X60F1.231",231,5995292710,2018-04-19 21:55:05,-6.44389,36.99011,4.4,153,3,0,-6,41,"X60F1",2,193485.165231845,4099321.65065549,"X60F1.2"
"X60F1.232",232,5995292711,2018-04-19 21:55:46,-6.44393,36.99032,3.4,171,4,0,-104,20,"X60F1",2,193482.44790128,4099345.0872551,"X60F1.2"
"X60F1.233",233,5995292712,2018-04-19 21:56:06,-6.44392,36.99032,3.4,158,2,0,-98,28,"X60F1",2,193483.338221776,4099345.0550169,"X60F1.2"
"X60F1.234",234,5995292713,2018-04-19 21:56:34,-6.44397,36.98997,4.3,141,3,0,-46,33,"X60F1",2,193477.480003104,4099306.37012932,"X60F1.2"
"X60F1.235",235,5995292714,2018-04-19 21:57:07,-6.44297,36.99077,3.4,159,4,1.027777786,174,30,"X60F1",2,193569.726653475,4099391.93776278,"X60F1.2"
"X60F1.236",236,5995292715,2018-04-19 21:57:37,-6.44361,36.99025,3.4,138,3,1.027777786,84,32,"X60F1",2,193510.656861219,4099336.28646392,"X60F1.2"
"X60F1.237",237,5995292716,2018-04-19 21:58:09,-6.44399,36.99032,4.3,145,3,0,-82,27,"X60F1",2,193477.105978251,4099345.28068631,"X60F1.2"
"X60F1.238",238,5995292717,2018-04-19 21:58:36,-6.44356,36.99059,3.4,128,3,2.055555572,4,30,"X60F1",2,193516.474740005,4099373.86147715,"X60F1.2"
"X60F1.239",239,5995292718,2018-04-19 21:59:06,-6.4441,36.9901,4.2,128,3,3.083333358,-36,1103,"X60F1",2,193466.428258895,4099321.21778215,"X60F1.2"
"X60F1.240",240,5995292719,2018-04-19 22:17:29,-6.44369,36.99059,2.3,277,5,0,-26,5,"X60F1",2,193504.90061567,4099374.28053832,"X60F1.2"
"X60F1.241",241,5995292720,2018-04-19 22:17:34,-6.44338,36.99071,2.3,217,5,0,-2,30,"X60F1",2,193532.982641065,4099386.5999191,"X60F1.2"
"X60F1.242",242,5995292721,2018-04-19 22:18:04,-6.44313,36.99052,4.4,220,3,0,80,31,"X60F1",2,193554.477121852,4099364.70625049,"X60F1.2"
"X60F1.243",243,5995292722,2018-04-19 22:18:35,-6.44318,36.99046,2.3,257,5,0,112,30,"X60F1",2,193549.784451446,4099358.20807904,"X60F1.2"
"X60F1.244",244,5995292723,2018-04-19 22:19:05,-6.4436,36.99096,2.3,248,5,0,-72,28,"X60F1",2,193514.40032676,4099415.05627125,"X60F1.2"
"X60F1.245",245,5995292724,2018-04-19 22:19:33,-6.44317,36.9905,2.3,207,5,0,66,32,"X60F1",2,193550.835490025,4099362.61539891,"X60F1.2"
"X60F1.246",246,5995292725,2018-04-19 22:20:05,-6.44414,36.99034,2.3,209,5,0,-114,29,"X60F1",2,193463.831552663,4099347.98405524,"X60F1.2"
"X60F1.247",247,5995292726,2018-04-19 22:20:34,-6.44482,36.99024,4,141,4,0,-236,30,"X60F1",2,193402.887773875,4099339.07772532,"X60F1.2"
"X60F1.248",248,5995292727,2018-04-19 22:21:04,-6.44325,36.99052,4.4,188,3,0,18,30,"X60F1",2,193543.79330629,4099365.09302688,"X60F1.2"
"X60F1.249",249,5995292728,2018-04-19 22:21:34,-6.44336,36.99049,2.4,234,4,0,20,30,"X60F1",2,193533.879261681,4099362.11792029,"X60F1.2"
"X60F1.250",250,5995292729,2018-04-19 22:22:04,-6.44328,36.9907,4.1,198,3,0,40,31,"X60F1",2,193541.845617338,4099385.16770385,"X60F1.2"
"X60F1.251",251,5995292730,2018-04-19 22:22:35,-6.44331,36.99047,2.4,184,3,0,26,30,"X60F1",2,193538.250490206,4099359.73698107,"X60F1.2"
"X60F1.252",252,5995292731,2018-04-19 22:23:05,-6.44296,36.99049,4.2,201,3,0,30,28,"X60F1",2,193569.491993963,4099360.82867732,"X60F1.2"
"X60F1.253",253,5995292732,2018-04-19 22:23:33,-6.44326,36.99055,2.4,162,3,0,10,33,"X60F1",2,193543.023531562,4099368.45492227,"X60F1.2"
"X60F1.254",254,5995292733,2018-04-19 22:24:06,-6.44327,36.99067,2.2,217,5,0,4,28,"X60F1",2,193542.61538919,4099381.80580815,"X60F1.2"
"X60F1.255",255,5995292734,2018-04-19 22:24:34,-6.44372,36.99092,2.4,197,3,0,-100,30,"X60F1",2,193503.555824165,4099411.00355031,"X60F1.2"
"X60F1.256",256,5995292735,2018-04-19 22:25:04,-6.44354,36.99068,2.3,223,4,0,-36,NA,"X60F1",2,193518.617034589,4099383.78599877,"X60F1.2"
