"","X","event.id","timestamp","location.long","location.lat","gps.hdop","gps.maximum.signal.strength","gps.satellite.count","ground.speed","height.above.msl","tlag","batID","BatDay","utm.x","utm.y","batIDday"
"CECB.2116",2116,5995384663,2018-04-19 21:46:02,-6.24174,36.78773,1.1,291,5,5.13888893,52,30,"CECB",2,210718.89406987,4076228.78280044,"CECB.2"
"CECB.2117",2117,5995384664,2018-04-19 21:46:32,-6.23954,36.7873,2,268,4,6.166666716,70,30,"CECB",2,210913.656141693,4076174.40275158,"CECB.2"
"CECB.2118",2118,5995384665,2018-04-19 21:47:02,-6.23808,36.78612,2.1,269,4,8.222222288,96,31,"CECB",2,211039.544697693,4076039.03018937,"CECB.2"
"CECB.2119",2119,5995384666,2018-04-19 21:47:33,-6.23771,36.78388,1.1,376,5,6.166666716,38,29,"CECB",2,211064.151815466,4075789.31670937,"CECB.2"
"CECB.2120",2120,5995384667,2018-04-19 21:48:02,-6.23698,36.7826,1.1,299,5,8.222222288,40,30,"CECB",2,211124.506625863,4075645.05557857,"CECB.2"
"CECB.2121",2121,5995384668,2018-04-19 21:48:32,-6.23654,36.78217,1.1,302,5,6.166666716,36,30,"CECB",2,211162.169283875,4075596.00425242,"CECB.2"
"CECB.2122",2122,5995384669,2018-04-19 21:49:02,-6.23549,36.78099,2.2,275,4,6.166666716,48,30,"CECB",2,211251.469926092,4075461.87501635,"CECB.2"
"CECB.2123",2123,5995384670,2018-04-19 21:49:32,-6.23401,36.77958,1.1,292,5,6.166666716,16,30,"CECB",2,211378.297175062,4075300.92282528,"CECB.2"
"CECB.2124",2124,5995384671,2018-04-19 21:50:02,-6.23273,36.77819,2.3,291,4,6.166666716,32,30,"CECB",2,211487.349584874,4075142.79620978,"CECB.2"
"CECB.2125",2125,5995384672,2018-04-19 21:50:32,-6.23109,36.77673,2.3,297,4,5.13888893,14,30,"CECB",2,211628.283045774,4074975.81637761,"CECB.2"
"CECB.2126",2126,5995384673,2018-04-19 21:51:02,-6.23014,36.7752,1.1,374,5,6.166666716,30,30,"CECB",2,211707.358107997,4074803.15182849,"CECB.2"
"CECB.2127",2127,5995384674,2018-04-19 21:51:32,-6.22905,36.7735,2.4,334,4,8.222222288,10,30,"CECB",2,211798.298664495,4074611.19959782,"CECB.2"
"CECB.2128",2128,5995384675,2018-04-19 21:52:02,-6.22802,36.77188,1.1,305,5,6.166666716,32,31,"CECB",2,211884.186614352,4074428.30783321,"CECB.2"
"CECB.2129",2129,5995384676,2018-04-19 21:52:33,-6.22697,36.76997,1.1,275,5,6.166666716,48,30,"CECB",2,211970.778107188,4074213.1729656,"CECB.2"
"CECB.2130",2130,5995384677,2018-04-19 21:53:03,-6.22578,36.76835,1.1,269,5,7.194444502,44,29,"CECB",2,212070.960368365,4074029.80153878,"CECB.2"
"CECB.2131",2131,5995384678,2018-04-19 21:53:32,-6.22494,36.76655,1.1,262,5,7.194444502,28,31,"CECB",2,212139.222958594,4073827.509266,"CECB.2"
"CECB.2132",2132,5995384679,2018-04-19 21:54:03,-6.22391,36.76449,1.1,260,5,8.222222288,18,30,"CECB",2,212223.481602233,4073595.79126574,"CECB.2"
"CECB.2133",2133,5995384680,2018-04-19 21:54:33,-6.22285,36.76237,1.1,259,5,7.194444502,14,30,"CECB",2,212310.199900371,4073357.32542929,"CECB.2"
"CECB.2134",2134,5995384681,2018-04-19 21:55:03,-6.22146,36.76034,1.1,362,5,9.250000074,10,31,"CECB",2,212426.727588201,4073127.85629332,"CECB.2"
"CECB.2135",2135,5995384682,2018-04-19 21:55:34,-6.22019,36.75828,1.1,291,5,7.194444502,28,28,"CECB",2,212532.434394164,4072895.42061819,"CECB.2"
"CECB.2136",2136,5995384683,2018-04-19 21:56:02,-6.21925,36.7565,1.1,277,5,6.166666716,12,31,"CECB",2,212609.724656145,4072695.05255244,"CECB.2"
"CECB.2137",2137,5995384684,2018-04-19 21:56:33,-6.21847,36.75485,1.1,305,5,7.194444502,-12,29,"CECB",2,212673.216317435,4072509.59346688,"CECB.2"
"CECB.2138",2138,5995384685,2018-04-19 21:57:02,-6.21837,36.75311,1.1,295,5,6.166666716,16,30,"CECB",2,212675.649023248,4072316.19000391,"CECB.2"
"CECB.2139",2139,5995384686,2018-04-19 21:57:32,-6.21847,36.75111,1.1,296,5,7.194444502,24,31,"CECB",2,212659.250506055,4072094.53308155,"CECB.2"
"CECB.2140",2140,5995384687,2018-04-19 21:58:03,-6.21832,36.74951,1.1,350,5,7.194444502,18,30,"CECB",2,212666.672312525,4071916.51649528,"CECB.2"
"CECB.2141",2141,5995384688,2018-04-19 21:58:33,-6.21833,36.74776,1.1,286,5,6.166666716,4,30,"CECB",2,212659.245385657,4071722.33389915,"CECB.2"
"CECB.2142",2142,5995384689,2018-04-19 21:59:03,-6.21766,36.7463,1.1,307,5,6.166666716,-16,29,"CECB",2,212713.632947096,4071558.2922842,"CECB.2"
"CECB.2143",2143,5995384690,2018-04-19 21:59:32,-6.2176,36.7445,1.1,298,5,6.166666716,-2,33,"CECB",2,212712.273119453,4071358.35059346,"CECB.2"
"CECB.2144",2144,5995384691,2018-04-19 22:00:05,-6.21689,36.74297,3.1,419,4,7.194444502,24,30,"CECB",2,212769.976260978,4071186.42097776,"CECB.2"
"CECB.2145",2145,5995384692,2018-04-19 22:00:35,-6.21689,36.74104,3.1,334,4,7.194444502,24,30,"CECB",2,212762.774710355,4070972.23242834,"CECB.2"
"CECB.2146",2146,5995384693,2018-04-19 22:01:05,-6.21592,36.73927,3,337,4,7.194444502,28,30,"CECB",2,212842.810156256,4070772.8880695,"CECB.2"
"CECB.2147",2147,5995384694,2018-04-19 22:01:35,-6.21549,36.73723,3,398,4,7.194444502,34,30,"CECB",2,212873.609426206,4070545.20128072,"CECB.2"
"CECB.2148",2148,5995384695,2018-04-19 22:02:05,-6.21422,36.73568,3,366,4,7.194444502,44,27,"CECB",2,212981.269800637,4070369.37357062,"CECB.2"
"CECB.2149",2149,5995384696,2018-04-19 22:02:32,-6.21341,36.73438,2.4,305,4,5.13888893,96,30,"CECB",2,213048.77700988,4070222.6717855,"CECB.2"
"CECB.2150",2150,5995384697,2018-04-19 22:03:02,-6.21329,36.73276,2.4,267,4,9.250000074,58,30,"CECB",2,213053.459152389,4070042.52699733,"CECB.2"
"CECB.2151",2151,5995384698,2018-04-19 22:03:32,-6.21345,36.73111,2.4,330,4,6.166666716,16,30,"CECB",2,213033.018162779,4069859.89273504,"CECB.2"
"CECB.2152",2152,5995384699,2018-04-19 22:04:02,-6.21224,36.73032,2.3,310,4,4.111111144,66,30,"CECB",2,213138.163124106,4069768.59125788,"CECB.2"
"CECB.2153",2153,5995384700,2018-04-19 22:04:32,-6.21133,36.72894,2.3,291,4,7.194444502,36,30,"CECB",2,213214.314152671,4069612.71327732,"CECB.2"
"CECB.2154",2154,5995384701,2018-04-19 22:05:02,-6.20974,36.72861,2.3,259,4,6.166666716,30,30,"CECB",2,213355.122434098,4069571.32578431,"CECB.2"
"CECB.2155",2155,5995384702,2018-04-19 22:05:32,-6.20926,36.72686,2.2,236,4,5.13888893,24,30,"CECB",2,213391.489367104,4069375.67617127,"CECB.2"
"CECB.2156",2156,5995384703,2018-04-19 22:06:02,-6.20827,36.72586,2.2,271,4,4.111111144,14,30,"CECB",2,213476.209567038,4069261.73311517,"CECB.2"
"CECB.2157",2157,5995384704,2018-04-19 22:06:32,-6.20688,36.72509,2.2,254,4,5.13888893,72,30,"CECB",2,213597.521645772,4069172.11866485,"CECB.2"
"CECB.2158",2158,5995384705,2018-04-19 22:07:02,-6.20519,36.72507,2.1,258,4,4.111111144,84,30,"CECB",2,213748.424318329,4069164.84205073,"CECB.2"
"CECB.2159",2159,5995384706,2018-04-19 22:07:32,-6.20356,36.72529,2.1,273,4,5.13888893,64,31,"CECB",2,213894.858323847,4069184.38220642,"CECB.2"
"CECB.2160",2160,5995384707,2018-04-19 22:08:03,-6.2019,36.72511,2.1,196,4,5.13888893,34,29,"CECB",2,214042.486489754,4069159.4440355,"CECB.2"
"CECB.2161",2161,5995384708,2018-04-19 22:08:32,-6.2009,36.72431,2.1,298,4,6.166666716,84,30,"CECB",2,214128.85284338,4069067.67378982,"CECB.2"
"CECB.2162",2162,5995384709,2018-04-19 22:09:02,-6.19917,36.72364,2.1,322,4,5.13888893,86,30,"CECB",2,214280.919417342,4068988.15171309,"CECB.2"
"CECB.2163",2163,5995384710,2018-04-19 22:09:32,-6.19838,36.72284,2,288,4,6.166666716,94,30,"CECB",2,214348.529090462,4068897.01100273,"CECB.2"
"CECB.2164",2164,5995384711,2018-04-19 22:10:02,-6.19729,36.72192,2,228,4,5.13888893,50,30,"CECB",2,214442.497104842,4068791.65834513,"CECB.2"
"CECB.2165",2165,5995384712,2018-04-19 22:10:32,-6.19619,36.72107,2,277,4,3.083333358,98,30,"CECB",2,214537.620278144,4068694.04547551,"CECB.2"
"CECB.2166",2166,5995384713,2018-04-19 22:11:02,-6.19578,36.71994,2,290,4,3.083333358,54,30,"CECB",2,214570.063064197,4068567.41784554,"CECB.2"
"CECB.2167",2167,5995384714,2018-04-19 22:11:32,-6.1961,36.71847,2,234,4,8.222222288,86,30,"CECB",2,214536.027223846,4068405.23526936,"CECB.2"
"CECB.2168",2168,5995384715,2018-04-19 22:12:02,-6.19485,36.71709,2,320,4,5.13888893,62,30,"CECB",2,214642.59489519,4068248.35846849,"CECB.2"
"CECB.2169",2169,5995384716,2018-04-19 22:12:32,-6.19345,36.71642,2,273,4,7.194444502,90,30,"CECB",2,214765.196929426,4068169.83020907,"CECB.2"
"CECB.2170",2170,5995384717,2018-04-19 22:13:02,-6.19203,36.71631,1.4,290,4,3.083333358,44,30,"CECB",2,214891.660162471,4068153.39162328,"CECB.2"
"CECB.2171",2171,5995384718,2018-04-19 22:13:32,-6.19094,36.71533,1.4,297,4,8.222222288,54,31,"CECB",2,214985.421664381,4068041.38728075,"CECB.2"
"CECB.2172",2172,5995384719,2018-04-19 22:14:03,-6.19012,36.71409,1.4,234,4,5.13888893,50,29,"CECB",2,215054.100423427,4067901.33380706,"CECB.2"
"CECB.2173",2173,5995384720,2018-04-19 22:14:32,-6.18937,36.71258,1.4,251,4,6.166666716,30,31,"CECB",2,215115.529072659,4067731.52551938,"CECB.2"
"CECB.2174",2174,5995384721,2018-04-19 22:15:03,-6.18802,36.71121,1.4,334,4,2.055555572,40,30,"CECB",2,215231.088670693,4067575.46947583,"CECB.2"
"CECB.2175",2175,5995384722,2018-04-19 22:15:33,-6.18719,36.71032,1.4,258,4,6.166666716,66,30,"CECB",2,215301.962395801,4067474.23080067,"CECB.2"
"CECB.2176",2176,5995384723,2018-04-19 22:16:03,-6.1863,36.70935,1.4,233,4,5.13888893,28,30,"CECB",2,215377.903646922,4067363.93624916,"CECB.2"
"CECB.2177",2177,5995384724,2018-04-19 22:16:33,-6.18454,36.70829,1.4,301,4,10.27777786,58,30,"CECB",2,215531.253126224,4067241.06883126,"CECB.2"
"CECB.2178",2178,5995384725,2018-04-19 22:17:03,-6.18378,36.70808,1.4,351,4,5.13888893,38,30,"CECB",2,215598.387655277,4067215.50542675,"CECB.2"
"CECB.2179",2179,5995384726,2018-04-19 22:17:33,-6.18282,36.70864,1.4,289,4,4.111111144,52,31,"CECB",2,215686.233916978,4067274.80085454,"CECB.2"
"CECB.2180",2180,5995384727,2018-04-19 22:18:04,-6.18113,36.70923,1.4,302,4,4.111111144,22,29,"CECB",2,215839.417497682,4067335.25914459,"CECB.2"
"CECB.2181",2181,5995384728,2018-04-19 22:18:33,-6.17992,36.70865,1.4,313,4,5.13888893,0,30,"CECB",2,215945.397410013,4067267.30126727,"CECB.2"
"CECB.2182",2182,5995384729,2018-04-19 22:19:03,-6.17821,36.70922,1.4,320,4,5.13888893,0,32,"CECB",2,216100.29225496,4067325.48523672,"CECB.2"
"CECB.2183",2183,5995384730,2018-04-19 22:19:35,-6.1779,36.70907,1.3,406,4,3.083333358,18,30,"CECB",2,216127.439289487,4067307.91934853,"CECB.2"
"CECB.2184",2184,5995384731,2018-04-19 22:20:05,-6.17685,36.70837,1.3,385,4,6.166666716,6,28,"CECB",2,216218.683037639,4067227.12228133,"CECB.2"
"CECB.2185",2185,5995384732,2018-04-19 22:20:33,-6.17549,36.70756,1.3,342,4,5.13888893,26,30,"CECB",2,216337.223733503,4067133.20020953,"CECB.2"
"CECB.2186",2186,5995384733,2018-04-19 22:21:03,-6.17398,36.70671,1.3,343,4,3.083333358,22,30,"CECB",2,216469.023269421,4067034.39659967,"CECB.2"
"CECB.2187",2187,5995384734,2018-04-19 22:21:33,-6.17262,36.70634,1.3,311,4,6.166666716,22,30,"CECB",2,216589.187088885,4066989.30808342,"CECB.2"
"CECB.2188",2188,5995384735,2018-04-19 22:22:03,-6.17157,36.70512,2.4,274,3,6.166666716,30,30,"CECB",2,216678.527241573,4066850.8085744,"CECB.2"
"CECB.2189",2189,5995384736,2018-04-19 22:22:33,-6.17057,36.70489,2.4,288,3,5.13888893,24,30,"CECB",2,216767.040004222,4066822.32495791,"CECB.2"
"CECB.2190",2190,5995384737,2018-04-19 22:23:03,-6.16848,36.70482,2.4,277,3,4.111111144,86,30,"CECB",2,216953.541358123,4066808.37533588,"CECB.2"
"CECB.2191",2191,5995384738,2018-04-19 22:23:33,-6.16778,36.704,2.4,386,3,7.194444502,6,30,"CECB",2,217013.081830079,4066715.30522542,"CECB.2"
"CECB.2192",2192,5995384739,2018-04-19 22:24:03,-6.16793,36.70272,2.4,302,3,5.13888893,-60,30,"CECB",2,216994.978989452,4066573.69868466,"CECB.2"
"CECB.2193",2193,5995384740,2018-04-19 22:24:33,-6.16858,36.7017,2.4,261,3,10.27777786,14,30,"CECB",2,216933.149450945,4066462.42422531,"CECB.2"
"CECB.2194",2194,5995384741,2018-04-19 22:25:03,-6.16805,36.70026,2.4,330,3,5.13888893,26,30,"CECB",2,216975.224924167,4066301.05124386,"CECB.2"
"CECB.2195",2195,5995384742,2018-04-19 22:25:33,-6.17031,36.6989,2.4,294,3,10.27777786,20,31,"CECB",2,216768.267542188,4066156.80615074,"CECB.2"
"CECB.2196",2196,5995384743,2018-04-19 22:26:04,-6.17166,36.69729,2.4,271,3,4.111111144,52,29,"CECB",2,216641.70800762,4065982.12817161,"CECB.2"
"CECB.2197",2197,5995384744,2018-04-19 22:26:33,-6.17189,36.69573,2.4,274,3,8.222222288,118,30,"CECB",2,216615.42046792,4065809.68542867,"CECB.2"
"CECB.2198",2198,5995384745,2018-04-19 22:27:03,-6.1725,36.69354,2.4,242,3,7.194444502,60,31,"CECB",2,216552.855866165,4065568.45226299,"CECB.2"
"CECB.2199",2199,5995384746,2018-04-19 22:27:34,-6.17236,36.69173,2.3,297,3,7.194444502,36,29,"CECB",2,216558.715562522,4065367.170396,"CECB.2"
"CECB.2200",2200,5995384747,2018-04-19 22:28:03,-6.17169,36.69057,2.3,271,3,7.194444502,46,31,"CECB",2,216614.333468003,4065236.45484378,"CECB.2"
"CECB.2201",2201,5995384748,2018-04-19 22:28:34,-6.1715,36.68904,2.3,275,3,7.194444502,16,29,"CECB",2,216625.693370219,4065066.09866602,"CECB.2"
"CECB.2202",2202,5995384749,2018-04-19 22:29:03,-6.16986,36.68873,2.3,272,3,5.13888893,48,30,"CECB",2,216771.132530135,4065026.84464604,"CECB.2"
"CECB.2203",2203,5995384750,2018-04-19 22:29:33,-6.16854,36.68852,2.3,233,3,5.13888893,64,29,"CECB",2,216888.339162626,4064999.63671736,"CECB.2"
"CECB.2204",2204,5995384751,2018-04-19 22:30:02,-6.16755,36.68785,2.3,197,3,7.194444502,72,31,"CECB",2,216974.364007875,4064922.35649814,"CECB.2"
"CECB.2205",2205,5995384752,2018-04-19 22:30:33,-6.1664,36.68847,2.3,300,3,2.055555572,34,30,"CECB",2,217079.422648481,4064987.76395685,"CECB.2"
"CECB.2206",2206,5995384753,2018-04-19 22:31:03,-6.16492,36.68851,2.3,293,3,2.055555572,48,29,"CECB",2,217211.847353639,4064987.83194385,"CECB.2"
"CECB.2207",2207,5995384754,2018-04-19 22:31:32,-6.16304,36.68817,2.3,257,3,4.111111144,28,30,"CECB",2,217378.63027271,4064944.55057058,"CECB.2"
"CECB.2208",2208,5995384755,2018-04-19 22:32:02,-6.16141,36.68864,2.3,266,3,5.13888893,52,30,"CECB",2,217526.036554076,4064991.90052399,"CECB.2"
"CECB.2209",2209,5995384756,2018-04-19 22:32:32,-6.15924,36.68929,2.3,294,3,7.194444502,26,32,"CECB",2,217722.362895363,4065057.63685972,"CECB.2"
"CECB.2210",2210,5995384757,2018-04-19 22:33:04,-6.15721,36.69008,2.3,324,3,6.166666716,30,29,"CECB",2,217906.685404634,4065139.32653045,"CECB.2"
"CECB.2211",2211,5995384758,2018-04-19 22:33:33,-6.15399,36.69039,2.3,227,3,12.333333432,58,31,"CECB",2,218195.605384485,4065164.24920038,"CECB.2"
"CECB.2212",2212,5995384759,2018-04-19 22:34:04,-6.1513,36.68997,2.3,257,3,7.194444502,84,30,"CECB",2,218434.489557558,4065109.72725182,"CECB.2"
"CECB.2213",2213,5995384760,2018-04-19 22:34:34,-6.14973,36.69058,2.3,212,3,10.27777786,62,28,"CECB",2,218577.033991628,4065172.80778478,"CECB.2"
"CECB.2214",2214,5995384761,2018-04-19 22:35:02,-6.15032,36.69032,2.3,297,3,7.194444502,82,30,"CECB",2,218523.35432824,4065145.68800109,"CECB.2"
"CECB.2215",2215,5995384762,2018-04-19 22:35:32,-6.14994,36.69061,2.3,212,3,7.194444502,40,32,"CECB",2,218558.374877599,4065176.75418091,"CECB.2"
"CECB.2216",2216,5995384763,2018-04-19 22:36:04,-6.14968,36.69055,2.3,271,3,8.222222288,76,28,"CECB",2,218581.393239406,4065169.33158345,"CECB.2"
"CECB.2217",2217,5995384764,2018-04-19 22:36:32,-6.14991,36.69058,2.3,260,3,7.194444502,66,35,"CECB",2,218560.94663206,4065173.33674428,"CECB.2"
"CECB.2218",2218,5995384765,2018-04-19 22:37:07,-6.14982,36.69049,2.3,219,3,0,64,537,"CECB",2,218568.661908323,4065163.08443983,"CECB.2"
"CECB.2219",2219,5995384766,2018-04-19 22:46:04,-6.14979,36.69051,2.3,181,3,0,84,68,"CECB",2,218571.416115869,4065165.21579615,"CECB.2"
"CECB.2220",2220,5995384767,2018-04-19 22:47:12,-6.15001,36.69073,2.1,284,4,1.027777786,72,27,"CECB",2,218552.55658376,4065190.27699305,"CECB.2"
"CECB.2221",2221,5995384768,2018-04-19 22:47:39,-6.14983,36.69045,2.1,254,4,0,106,32,"CECB",2,218567.622207672,4065158.674795,"CECB.2"
"CECB.2222",2222,5995384769,2018-04-19 22:48:11,-6.14979,36.69038,3.2,241,4,1.027777786,96,58,"CECB",2,218570.941760619,4065150.788944,"CECB.2"
"CECB.2223",2223,5995384770,2018-04-19 22:49:09,-6.15014,36.69068,2.3,157,3,2.055555572,70,28,"CECB",2,218540.755491245,4065185.11026097,"CECB.2"
"CECB.2224",2224,5995384771,2018-04-19 22:49:37,-6.14985,36.69039,3.2,243,3,0,64,29,"CECB",2,218565.615782999,4065152.07502133,"CECB.2"
"CECB.2225",2225,5995384772,2018-04-19 22:50:06,-6.14966,36.69029,3.2,213,3,0,88,33,"CECB",2,218582.232053753,4065140.41910982,"CECB.2"
"CECB.2226",2226,5995384773,2018-04-19 22:50:39,-6.15021,36.69051,2.3,181,3,1.027777786,20,30,"CECB",2,218533.878907521,4065166.45010481,"CECB.2"
"CECB.2227",2227,5995384774,2018-04-19 22:51:09,-6.15045,36.69104,3.3,193,3,4.111111144,84,27,"CECB",2,218514.363403522,4065225.9726776,"CECB.2"
"CECB.2228",2228,5995384775,2018-04-19 22:51:36,-6.15,36.69047,10.1,290,3,1.027777786,66,242,"CECB",2,218552.501546863,4065161.39389814,"CECB.2"
"CECB.2229",2229,5995384776,2018-04-19 22:55:38,-6.14934,36.69044,4.3,287,3,0,62,27,"CECB",2,218611.379162914,4065156.12520168,"CECB.2"
"CECB.2230",2230,5995384777,2018-04-19 22:56:05,-6.14957,36.69036,2.3,239,3,0,114,34,"CECB",2,218590.531166849,4065147.92295256,"CECB.2"
"CECB.2231",2231,5995384778,2018-04-19 22:56:39,-6.15015,36.69053,2.1,182,4,0,32,40,"CECB",2,218539.314352348,4065168.49328085,"CECB.2"
"CECB.2232",2232,5995384779,2018-04-19 22:57:19,-6.14963,36.6904,2.1,207,4,0,76,16,"CECB",2,218585.314646452,4065152.53829083,"CECB.2"
"CECB.2233",2233,5995384780,2018-04-19 22:57:35,-6.15034,36.69115,2,225,2,0,-80,36,"CECB",2,218524.595964427,4065237.85670306,"CECB.2"
"CECB.2234",2234,5995384781,2018-04-19 22:58:11,-6.14949,36.69039,2.2,210,3,0,86,24,"CECB",2,218597.79058027,4065151.01715496,"CECB.2"
"CECB.2235",2235,5995384782,2018-04-19 22:58:35,-6.1501,36.69053,2.1,215,4,0,48,32,"CECB",2,218543.78306662,4065168.34633347,"CECB.2"
"CECB.2236",2236,5995384783,2018-04-19 22:59:07,-6.14965,36.6902,7.2,187,3,0,92,28,"CECB",2,218582.797415676,4065130.40190472,"CECB.2"
"CECB.2237",2237,5995384784,2018-04-19 22:59:35,-6.15008,36.69049,2,363,4,0,46,33,"CECB",2,218545.424583149,4065163.84852335,"CECB.2"
"CECB.2238",2238,5995384785,2018-04-19 23:00:08,-6.14964,36.69062,2,285,4,0,92,27,"CECB",2,218585.223620135,4065176.98234773,"CECB.2"
"CECB.2239",2239,5995384786,2018-04-19 23:00:35,-6.14973,36.69056,2,290,4,0,86,31,"CECB",2,218576.961015077,4065170.58826907,"CECB.2"
"CECB.2240",2240,5995384787,2018-04-19 23:01:06,-6.14977,36.69042,2,215,4,2.055555572,102,31,"CECB",2,218572.87520402,4065155.16920298,"CECB.2"
"CECB.2241",2241,5995384788,2018-04-19 23:01:37,-6.1501,36.69059,6.4,207,3,0,26,31,"CECB",2,218544.002022015,4065175.00488127,"CECB.2"
"CECB.2242",2242,5995384789,2018-04-19 23:02:08,-6.14975,36.69042,2,255,4,0,92,26,"CECB",2,218574.662692105,4065155.11043092,"CECB.2"
"CECB.2243",2243,5995384790,2018-04-19 23:02:34,-6.15023,36.69086,6.3,184,3,2.055555572,40,33,"CECB",2,218533.368717726,4065205.35041636,"CECB.2"
"CECB.2244",2244,5995384791,2018-04-19 23:03:07,-6.14957,36.69038,4.4,213,3,1.027777786,88,31,"CECB",2,218590.604139339,4065150.14246812,"CECB.2"
"CECB.2245",2245,5995384792,2018-04-19 23:03:38,-6.15008,36.69091,4.4,220,3,0,62,28,"CECB",2,218546.957266205,4065210.45835849,"CECB.2"
"CECB.2246",2246,5995384793,2018-04-19 23:04:06,-6.14962,36.69014,5,216,3,1.027777786,72,32,"CECB",2,218585.259735454,4065123.65520372,"CECB.2"
"CECB.2247",2247,5995384794,2018-04-19 23:04:38,-6.15015,36.69045,2.2,249,3,0,42,27,"CECB",2,218539.022407655,4065159.61521706,"CECB.2"
"CECB.2248",2248,5995384795,2018-04-19 23:05:05,-6.14924,36.69009,2,276,4,1.027777786,124,30,"CECB",2,218619.039718626,4065116.98986701,"CECB.2"
"CECB.2249",2249,5995384796,2018-04-19 23:05:35,-6.15016,36.69059,2,251,4,0,36,65,"CECB",2,218538.639569063,4065175.18121852,"CECB.2"
"CECB.2250",2250,5995384797,2018-04-19 23:06:40,-6.14973,36.69056,5.3,219,3,3.083333358,118,28,"CECB",2,218576.961015077,4065170.58826907,"CECB.2"
"CECB.2251",2251,5995384798,2018-04-19 23:07:08,-6.14958,36.69135,5.3,312,3,0,170,687,"CECB",2,218593.24961315,4065257.81836367,"CECB.2"
"CECB.2252",2252,5995384799,2018-04-19 23:18:35,-6.14976,36.69044,2,334,4,0,62,30,"CECB",2,218573.841925072,4065157.3593326,"CECB.2"
"CECB.2253",2253,5995384800,2018-04-19 23:19:05,-6.14944,36.69032,2.1,148,3,0,88,29,"CECB",2,218602.003908809,4065143.1019345,"CECB.2"
"CECB.2254",2254,5995384801,2018-04-19 23:19:34,-6.14944,36.69028,2,269,4,0,104,30,"CECB",2,218601.857970111,4065138.66290357,"CECB.2"
"CECB.2255",2255,5995384802,2018-04-19 23:20:04,-6.14998,36.69044,2.1,214,3,0,38,30,"CECB",2,218554.179560655,4065158.005848,"CECB.2"
"CECB.2256",2256,5995384803,2018-04-19 23:20:34,-6.15035,36.69073,3.2,312,3,0,0,30,"CECB",2,218522.169405254,4065191.27625485,"CECB.2"
"CECB.2257",2257,5995384804,2018-04-19 23:21:04,-6.14988,36.6904,2,293,4,0,36,30,"CECB",2,218562.971039616,4065153.27294022,"CECB.2"
"CECB.2258",2258,5995384805,2018-04-19 23:21:34,-6.14991,36.69051,2,311,4,0,72,29,"CECB",2,218560.691199642,4065165.56843893,"CECB.2"
"CECB.2259",2259,5995384806,2018-04-19 23:22:03,-6.15009,36.69049,2.1,193,3,0,40,64,"CECB",2,218544.53083984,4065163.87791244,"CECB.2"
"CECB.2260",2260,5995384807,2018-04-19 23:23:07,-6.14981,36.69043,2.1,277,3,0,66,29,"CECB",2,218569.336716902,4065156.39650607,"CECB.2"
"CECB.2261",2261,5995384808,2018-04-19 23:23:36,-6.14998,36.69051,2,326,4,0,34,29,"CECB",2,218554.434998346,4065165.77415343,"CECB.2"
"CECB.2262",2262,5995384809,2018-04-19 23:24:05,-6.14946,36.69023,3,233,3,0,104,30,"CECB",2,218599.888054585,4065133.17288108,"CECB.2"
"CECB.2263",2263,5995384810,2018-04-19 23:24:35,-6.14958,36.69031,2.1,230,3,2.055555572,104,30,"CECB",2,218589.4549905,4065142.40354794,"CECB.2"
"CECB.2264",2264,5995384811,2018-04-19 23:25:05,-6.14947,36.69033,2,311,4,1.027777786,62,28,"CECB",2,218599.359158466,4065144.29984167,"CECB.2"
"CECB.2265",2265,5995384812,2018-04-19 23:25:33,-6.1501,36.69056,2,264,3,1.027777786,40,31,"CECB",2,218543.892544278,4065171.67560736,"CECB.2"
"CECB.2266",2266,5995384813,2018-04-19 23:26:04,-6.14976,36.6904,2,359,4,0,32,34,"CECB",2,218573.69597109,4065152.92030121,"CECB.2"
"CECB.2267",2267,5995384814,2018-04-19 23:26:38,-6.15017,36.69059,3,284,3,0,18,28,"CECB",2,218537.745826896,4065175.21060839,"CECB.2"
"CECB.2268",2268,5995384815,2018-04-19 23:27:06,-6.14876,36.68988,3,235,3,0,186,28,"CECB",2,218661.173601112,4065092.27477672,"CECB.2"
"CECB.2269",2269,5995384816,2018-04-19 23:27:34,-6.14929,36.69028,2,293,4,0,94,31,"CECB",2,218615.264153682,4065138.22216923,"CECB.2"
"CECB.2270",2270,5995384817,2018-04-19 23:28:05,-6.14982,36.69035,2.4,280,3,0,90,29,"CECB",2,218568.151059629,4065147.54782974,"CECB.2"
"CECB.2271",2271,5995384818,2018-04-19 23:28:34,-6.14964,36.69041,2,250,4,0,64,31,"CECB",2,218584.457389297,4065153.67743349,"CECB.2"
"CECB.2272",2272,5995384819,2018-04-19 23:29:05,-6.14968,36.69045,2,337,3,0,80,29,"CECB",2,218581.02836306,4065158.23400514,"CECB.2"
"CECB.2273",2273,5995384820,2018-04-19 23:29:34,-6.15026,36.69054,1.4,278,4,0,20,29,"CECB",2,218529.519675136,4065169.92633135,"CECB.2"
"CECB.2274",2274,5995384821,2018-04-19 23:30:03,-6.15079,36.69077,2.4,255,3,2.055555572,-12,35,"CECB",2,218482.990820054,4065197.00861056,"CECB.2"
"CECB.2275",2275,5995384822,2018-04-19 23:30:38,-6.14985,36.6905,2,210,3,0,52,25,"CECB",2,218566.017168186,4065164.28235797,"CECB.2"
